pk_id,name,sound_path,fk_complexity,fk_pos,word_origin,word_meaning,word_usage,image_path,fk_game_type_id,status,created_by,created_on,updated_by,updated_on,pronunciation,
169,Beggar,SoundFiles/169.mp4,1,1,Middle English,One that begs,This beggars description!,,0,2,0,2013-10-20 21:59:45,0,NULL,be-gu(r),
170,Beginning,SoundFiles/170.mp4,1,1,Middle English,To do the first part of an action,the beginning of the war,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’gi-ning,
171,Behave,SoundFiles/171.mp4,1,3,Middle English,To conduct (oneself) in a proper manner,Don’t behave like a fool,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’heyv,
172,Behaviour,SoundFiles/172.mp4,1,1,Middle English,How a person or thing acts or works,the behaviour of small particles can be studied in experiments,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’heyv-yur,
173,Belief,SoundFiles/173.mp4,1,1,Middle English,A state or habit of mind in which trust or confidence is placed in some person or thing,it strengthened my belief in his sincerity,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’leef,
174,Beloved,SoundFiles/174.mp4,1,5,Middle English,Dearly loved,He’s cleaning his beloved motorbike.,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’lú-vid,
175,Below,SoundFiles/175.mp4,1,4,Middle English,In or to a lower place,see below,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’low,
176,Bench,SoundFiles/176.mp4,1,1,Middle English,A long seat for two or more persons,our team has a strong bench,,0,2,0,2013-10-20 21:59:45,0,NULL,bench,
177,Beneath,SoundFiles/177.mp4,1,4,Middle English,In or to a lower position,everyone else was beneath me,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’neeth,
178,Benefit,SoundFiles/178.mp4,1,1,Latin,Something that promotes well-being,for the benefit of all,,0,2,0,2013-10-20 21:59:45,0,NULL,be-nu-fit,
179,Between,SoundFiles/179.mp4,1,6,Middle English,By the common action of,they argued between themselves,,0,2,0,2013-10-20 21:59:45,0,NULL,bi’tween,
180,Beyond,SoundFiles/180.mp4,1,6,Middle English,On or to the farther side of,beyond my area of expertise,,0,2,0,2013-10-20 21:59:45,0,NULL,bee’ónd,
181,Bicycle,SoundFiles/181.mp4,1,1,French,"A vehicle with two wheels in tandem, handlebars for steering, a saddle seat, and pedals by which it is propelled",He does not even know how to ride a bicycle,,0,2,0,2013-10-20 21:59:45,0,NULL,bI-si-kul,
182,Billion,SoundFiles/182.mp4,1,1,French,A very large number,there were billions of flies,,0,2,0,2013-10-20 21:59:45,0,NULL,bil-yun,
183,Biology,SoundFiles/183.mp4,1,1,German,A branch of knowledge that deals with living organisms and vital processes,the biology of viruses,,0,2,0,2013-10-20 21:59:45,0,NULL,bI’ó-lu-jee,
184,Biscuit,SoundFiles/184.mp4,1,1,French,Any of various hard or crisp dry baked products,a packet of biscuits,,0,2,0,2013-10-20 21:59:45,0,NULL,bis-kit,
185,Bitch,SoundFiles/185.mp4,1,1,Middle English,a slang word for a mean or aggressive woman.,"Why do you think i let him out, you stupid bitch?",,0,2,0,2013-10-20 21:59:45,0,NULL,bich,
186,Bitter,SoundFiles/186.mp4,1,5,Middle English,"Being or inducing the one of the four basic taste sensations that is peculiarly acrid, astringent, or disagreeable",bitter about the divorce,,0,2,0,2013-10-20 21:59:45,0,NULL,bi-tu(r),
187,Blacken,SoundFiles/187.mp4,1,3,Latin,To make black,The smoke blackened the ceiling,,0,2,0,2013-10-20 21:59:45,0,NULL,bla-kun,
188,Blank,SoundFiles/188.mp4,1,1,German,Devoid of covering or content,blank pages,,0,2,0,2013-10-20 21:59:45,0,NULL,blangk,
189,Breadth,SoundFiles/189.mp4,1,1,Middle English,Distance from side to side,windows of standard breadth,,0,2,0,2013-10-20 21:59:45,0,NULL,bredth,
190,Breathe,SoundFiles/190.mp4,1,3,Middle English,To draw air into and expel it from the lungs,I can breathe better when the air is clean,,0,2,0,2013-10-20 21:59:45,0,NULL,breedh,
191,Brew,SoundFiles/191.mp4,1,3,Middle English,"To prepare (as beer or ale) by steeping, boiling, and fermentation or by infusion and fermentation",the tea is brewing,,0,2,0,2013-10-20 21:59:45,0,NULL,broo,
192,Bribe,SoundFiles/192.mp4,1,3,French,Money or favour given or promised in order to influence the judgment or conduct of a person in a position of trust,This judge can be bribed,,0,2,0,2013-10-20 21:59:45,0,NULL,brIb,
193,Bridge,SoundFiles/193.mp4,1,1,Middle English,A structure carrying a pathway or roadway over a depression or obstacle,his letters provided a bridge across the centuries,,0,2,0,2013-10-20 21:59:45,0,NULL,brij,
194,Bright,SoundFiles/194.mp4,1,5,Middle English,Radiating or reflecting light,bright dress,,0,2,0,2013-10-20 21:59:45,0,NULL,brIt,
195,Brilliant,SoundFiles/195.mp4,1,5,French,Very bright,a brilliant performance,,0,2,0,2013-10-20 21:59:45,0,NULL,bril-yunt,
196,Brisk,SoundFiles/196.mp4,1,5,French,Keenly alert,a brisk walk in the park,,0,2,0,2013-10-20 21:59:45,0,NULL,brisk,
197,Broad,SoundFiles/197.mp4,1,5,Middle English,Having ample extent from side to side or between limits,a river two miles broad,,0,2,0,2013-10-20 21:59:45,0,NULL,brod,
198,Broken,SoundFiles/198.mp4,1,5,Middle English,To separate into parts with suddenness or violence,a broken mirror,,0,2,0,2013-10-20 21:59:45,0,NULL,brow-kun,
199,Bronze,SoundFiles/199.mp4,1,1,French,An alloy of copper and tin and sometimes other elements,a bronze medal,,0,2,0,2013-10-20 21:59:45,0,NULL,brónz,
200,Broom,SoundFiles/200.mp4,1,1,Middle English,A bundle of firm stiff twigs bound together on a long handle especially  for sweeping.,Clean that using a broom,,0,2,0,2013-10-20 21:59:45,0,NULL,broom,
201,Brought,SoundFiles/201.mp4,1,3,Middle English,Was bringing,Could you bring the wine?,,0,2,0,2013-10-20 21:59:45,0,NULL,bring,
202,Bruise,SoundFiles/202.mp4,1,1,French,An injury involving rupture of small blood vessels and discoloration without a break in the overlying skin,I bruised my knee,,0,2,0,2013-10-20 21:59:45,0,NULL,brooz,
203,Brutal,SoundFiles/203.mp4,1,5,Latin,Befitting a brute,brutal beatings,,0,2,0,2013-10-20 21:59:45,0,NULL,broo-t(u)l,
204,Brute,SoundFiles/204.mp4,1,5,Latin,Of or relating to beasts,brute force,,0,2,0,2013-10-20 21:59:45,0,NULL,broot,
205,Bubble,SoundFiles/205.mp4,1,1,Middle English,A small globule typically hollow and light,a real estate bubble,,0,2,0,2013-10-20 21:59:45,0,NULL,bú-b(u)l,
206,Bucket,SoundFiles/206.mp4,1,1,French,"A typically cylindrical vessel for catching, holding, or carrying liquids or solids.",a bucket of soapy water,,0,2,0,2013-10-20 21:59:45,0,NULL,bú-kit,
207,Buckle,SoundFiles/207.mp4,1,1,Latin,A fastening for two loose ends that is attached to one and holds the other by a catch,His knees buckled,,0,2,0,2013-10-20 21:59:45,0,NULL,bú-kul,
208,Buffalo,SoundFiles/208.mp4,1,1,Greek,"Big, often wild cow",Buffalo mozzarella.,,0,2,0,2013-10-20 21:59:45,0,NULL,"’bú-fu,low",
209,Bundle,SoundFiles/209.mp4,1,1,Middle English,A group of things fastened together for convenient handling,she made a bundle selling real estate,,0,2,0,2013-10-20 21:59:45,0,NULL,bún-d(u)l,
210,Bungalow,SoundFiles/210.mp4,1,1,Hindi,A one-storied house with a low-pitched roof,she liked the old bungalow,,0,2,0,2013-10-20 21:59:45,0,NULL,"’búng-gu,low",
211,Burglar,SoundFiles/211.mp4,1,1,French,One who commits burglary,The burglar ws caught by the police,,0,2,0,2013-10-20 21:59:45,0,NULL,burg-lu(r),
212,Burial,SoundFiles/212.mp4,1,1,Middle English,The act or process of burying,The family chose cremation rather than burial,,0,2,0,2013-10-20 21:59:45,0,NULL,be-ree-ul,
213,Burnt,SoundFiles/213.mp4,1,3,Middle English,"To consume fuel and give off heat, light, and gases",she served us underdone bacon and burnt biscuits,,0,2,0,2013-10-20 21:59:45,0,NULL,burnt,
214,Business,SoundFiles/214.mp4,1,1,Middle English,A usually commercial or mercantile activity,computers are now widely used in business,,0,2,0,2013-10-20 21:59:45,0,NULL,biz-nus,
215,Butcher,SoundFiles/215.mp4,1,1,French,A person who slaughters animals or dresses their flesh,They butchered their only goat to survive the winter,,0,2,0,2013-10-20 21:59:45,0,NULL,bû-chu(r),
216,Butler,SoundFiles/216.mp4,1,1,Middle English,A manservant having charge of the wines and liquors,The butler received all the accolades for the good work,,0,2,0,2013-10-20 21:59:45,0,NULL,bút-lu(r),
217,Butter,SoundFiles/217.mp4,1,1,Greek,A solid emulsion of fat globules,butter bread,,0,2,0,2013-10-20 21:59:45,0,NULL,bú-tu(r),
218,Button,SoundFiles/218.mp4,1,1,French,A small knob or disk secured to an article,they passed out campaign buttons for their candidate,,0,2,0,2013-10-20 21:59:45,0,NULL,bú-t(u)n,
219,Cabbage,SoundFiles/219.mp4,1,1,French,A large round leafy vegetable,They love eating cabbage,,0,2,0,2013-10-20 21:59:45,0,NULL,ka-bij,
220,Cabinet,SoundFiles/220.mp4,1,1,French,A case or cupboard usually having doors and shelves .,the kitchen cabinets,,0,2,0,2013-10-20 21:59:45,0,NULL,kab(-u)-nit,
221,Café,SoundFiles/221.mp4,1,1,French,Small restaurant,"we had been to a cafe, this evening",,0,2,0,2013-10-20 21:59:45,0,NULL,ka’fey,
222,Calamity,SoundFiles/222.mp4,1,1,Latin,A state of deep distress or misery caused by major misfortune or loss,the whole city was affected by the irremediable calamity,,0,2,0,2013-10-20 21:59:45,0,NULL,ku’la-mi-tee,
223,Calculate,SoundFiles/223.mp4,1,3,Latin,To determine by mathematical processes,you can calculate the area of a square if you know the length of its sides,,0,2,0,2013-10-20 21:59:45,0,NULL,"’kal-kyu,leyt",
224,Calendar,SoundFiles/224.mp4,1,1,Latin,a tabular register of days according to a system usually covering one year and referring the days of each month to the  days of the week,the Jewish/Roman calendar,,0,2,0,2013-10-20 21:59:45,0,NULL,ka-lin-du(r),
225,Calf,SoundFiles/225.mp4,1,1,Middle English,The young of the domestic cow,"Calf rearing, breeding animals, cattle identification, cattle movements, and dairy cows.",,0,2,0,2013-10-20 21:59:45,0,NULL,kãf,
226,Calling,SoundFiles/226.mp4,1,1,Middle English,To speak in a loud distinct voice so as to be heard at a distance,Call the police!,,0,2,0,2013-10-20 21:59:45,0,NULL,ko-ling,
227,Calm,SoundFiles/227.mp4,1,5,Spanish,"Free from agitation, excitement, or disturbance",calm seas,,0,2,0,2013-10-20 21:59:45,0,NULL,kaa(l)m,
228,Calve,SoundFiles/228.mp4,1,3,Middle English,To give birth to a calf,the whales calve at this time of year,,0,2,0,2013-10-20 21:59:45,0,NULL,kãv,
229,Campus,SoundFiles/229.mp4,1,1,Latin,"The grounds and buildings of a university, college, or school",they have got a very huge campus,,0,2,0,2013-10-20 21:59:45,0,NULL,kam-pus,
230,Cancel,SoundFiles/230.mp4,1,3,Latin,To destroy the force,cancel the dinner party,,0,2,0,2013-10-20 21:59:45,0,NULL,kan-sul,
231,Cancer,SoundFiles/231.mp4,1,1,Latin,A disease that spreads destructively,Some cancers are easier to treat than others.,,0,2,0,2013-10-20 21:59:45,0,NULL,kan-su(r),
232,Candidate,SoundFiles/232.mp4,1,1,Latin,"One that aspires to or is nominated or qualified for an office,membership, or award",The candidate must demonstrate good communication skills,,0,2,0,2013-10-20 21:59:45,0,NULL,’kan-di-dut,
233,Candle,SoundFiles/233.mp4,1,1,Latin,A usually moulded or dipped mass of wax or tallow containing a wick that may be burned,The soft light of the tealight candles immerses the room,,0,2,0,2013-10-20 21:59:45,0,NULL,kan-d(u)l,
234,Canteen,SoundFiles/234.mp4,1,1,French,"a room in a factory, school, or hospital where cheap meals are served",We have got a very good canteen in our college,,0,2,0,2013-10-20 21:59:45,0,NULL,kan’teen,
235,Capable,SoundFiles/235.mp4,1,5,French,Having or showing general efficiency and ability The soft light of the tealight candles immerses the room,a passage capable of misinterpretation,,0,2,0,2013-10-20 21:59:45,0,NULL,key-pu-bul,
236,Capacity,SoundFiles/236.mp4,1,1,Latin,Legal competency or fitness,limited runway capacity,,0,2,0,2013-10-20 21:59:45,0,NULL,ku’pa-si-tee,
237,Capture,SoundFiles/237.mp4,1,3,French,An act or instance of capturing,capture an idea,,0,2,0,2013-10-20 21:59:45,0,NULL,kap-chu(r),
238,Cardamom,SoundFiles/238.mp4,1,1,Greek,The aromatic capsular fruit of an Indian herb,Cardomom is used in almost all Indian curries,,0,2,0,2013-10-20 21:59:45,0,NULL,kaa(r)-du-mum,
239,Carpenter,SoundFiles/239.mp4,1,1,Latin,A worker who builds or repairs wooden structures or their structural parts,A carpenter did come by here yesterday,,0,2,0,2013-10-20 21:59:45,0,NULL,kaa(r)-pun-tu(r),
240,Carriage,SoundFiles/240.mp4,1,1,French,Carrying of things,stood with good carriage,,0,2,0,2013-10-20 21:59:45,0,NULL,ker-ij,
241,Cartoon,SoundFiles/241.mp4,1,1,Italy,Easy drawing with lines,Children love watching cartoons on TV,,0,2,0,2013-10-20 21:59:45,0,NULL,kaa(r)’toon,
242,Cashew,SoundFiles/242.mp4,1,1,Portuguese,Nut with a bend on it,He eats cashew nuts everyday,,0,2,0,2013-10-20 21:59:45,0,NULL,ka-shoo,
243,Cashier,SoundFiles/243.mp4,1,1,French,Person who works with money,cashier the literal sense of this word,,0,2,0,2013-10-20 21:59:45,0,NULL,ka’sheer,
244,Casual,SoundFiles/244.mp4,1,5,Latin,"Subject to, resulting from, or occurring by chance",a casual remark,,0,2,0,2013-10-20 21:59:45,0,NULL,ka-zhoo-ul,
245,Catch,SoundFiles/245.mp4,1,3,Latin,To capture or seize especially after pursuit,Catch the ball!,,0,2,0,2013-10-20 21:59:45,0,NULL,kach,
246,Category,SoundFiles/246.mp4,1,1,Latin,Any of several fundamental and distinct classes to which entities or concepts belong,there are two categories of detergents,,0,2,0,2013-10-20 21:59:45,0,NULL,"’ka-tu,go-ree",
247,Cattle,SoundFiles/247.mp4,1,1,Middle English,Domesticated quadrupeds held as property or raised for use,so many head of cattle,,0,2,0,2013-10-20 21:59:45,0,NULL,ka-t(u)l,
248,Caution,SoundFiles/248.mp4,1,1,Latin,One that astonishes or commands attention,a man of caution,,0,2,0,2013-10-20 21:59:45,0,NULL,ko-shun,
249,Ceiling,SoundFiles/249.mp4,1,1,Latin,The overhead inside lining of a room,he hated painting the ceiling,,0,2,0,2013-10-20 21:59:45,0,NULL,see-ling,
250,Celebrate,SoundFiles/250.mp4,1,3,Latin,To hold up or play up for public notice,celebrate Christmas,,0,2,0,2013-10-20 21:59:45,0,NULL,"se-lu,breyt",
251,Celebration,SoundFiles/251.mp4,1,1,Latin,To hold up or play up for public notice,the celebration of marriage,,0,2,0,2013-10-20 21:59:45,0,NULL,se-lu’brey-shun,
252,Cement,SoundFiles/252.mp4,1,1,Latin,A binding element or agency,they stood on the grey cement beside the pool,,0,2,0,2013-10-20 21:59:45,0,NULL,si’ment,
253,Ceremony,SoundFiles/253.mp4,1,1,Latin,"A formal act or series of acts prescribed by ritual, protocol, or convention",a ceremony commemorating Pearl Harbour,,0,2,0,2013-10-20 21:59:45,0,NULL,"’se-ru,mow-nee",
254,Certain,SoundFiles/254.mp4,1,5,Latin,"Of a specific but unspecified character, quantity, or degree",felt certain of success,,0,2,0,2013-10-20 21:59:45,0,NULL,sur-t(u)n,
255,Certainly,SoundFiles/255.mp4,1,4,Latin,In a manner that is certain,she certainly is a hard worker,,0,2,0,2013-10-20 21:59:45,0,NULL,sur-t(u)n-lee,
256,Certificate,SoundFiles/256.mp4,1,1,Middle English,A document containing a certified statement especially as to the truth of something,he held several valuable certificates,,0,2,0,2013-10-20 21:59:45,0,NULL,su(r)’ti-fi-kut,
257,Challenge,SoundFiles/257.mp4,1,3,Middle English,To demand as due or deserved,Fischer challenged Spiky to a match,,0,2,0,2013-10-20 21:59:45,0,NULL,cha-linj,
258,Champion,SoundFiles/258.mp4,1,1,Latin,A consistent winner,all their champions came out for the game,,0,2,0,2013-10-20 21:59:45,0,NULL,cham-pee-un,
259,Chance,SoundFiles/259.mp4,1,1,Latin,Something that happens unpredictably without discernible human intention or observable cause,now is your chance,,0,2,0,2013-10-20 21:59:45,0,NULL,chãn(t)s,
260,Channel,SoundFiles/260.mp4,1,1,Latin,A tube for carrying water,the ship went aground in the channel,,0,2,0,2013-10-20 21:59:45,0,NULL,cha-n(u)l,
261,Chapter,SoundFiles/261.mp4,1,1,Latin,A main division of a book,a chapter of disasters,,0,2,0,2013-10-20 21:59:45,0,NULL,chap-tu(r),
262,Character,SoundFiles/262.mp4,1,1,Latin,"A conventionalized graphic device placed on an object as an indication of ownership, origin, or relationship",a real character,,0,2,0,2013-10-20 21:59:45,0,NULL,ker-ik-tur,
263,Charcoal,SoundFiles/263.mp4,1,1,Middle English,A dark or black porous carbon prepared from vegetable or animal substances,Charcoal burnt in a close room makes the air quite foul,,0,2,0,2013-10-20 21:59:45,0,NULL,"chaa(r),kówl",
264,Chariot,SoundFiles/264.mp4,1,1,Latin,A light four-wheeled carriage,chariot run by rein deer,,0,2,0,2013-10-20 21:59:45,0,NULL,cher-ee-ut,
265,Cheap,SoundFiles/265.mp4,1,5,Latin,At minimum expense,it would have been cheap at twice the price,,0,2,0,2013-10-20 21:59:45,0,NULL,cheep,
266,Check,SoundFiles/266.mp4,1,1,French,A sudden stoppage of a forward course or progress,check into the rumour,,0,2,0,2013-10-20 21:59:45,0,NULL,chek,
267,Cheer,SoundFiles/267.mp4,1,3,Greek,State of mind or heart,flowers added a note of cheer to the drab room,,0,2,0,2013-10-20 21:59:45,0,NULL,cheer,
268,Cheese,SoundFiles/268.mp4,1,1,Latin,"A food consisting of the coagulated, compressed, and usually ripened curd of milk separated from the whey",Cheese it!,,0,2,0,2013-10-20 21:59:45,0,NULL,cheez,
269,Cheetah,SoundFiles/269.mp4,1,1,Hindi,A long-legged spotted swift-moving African and formerly Asian cat,The mountain lion and the cheetah share an ancestor,,0,2,0,2013-10-20 21:59:45,0,NULL,chee-tu,
270,Chef,SoundFiles/270.mp4,1,1,French,A skilled cook who manages the kitchen,Pier chef returns hats,,0,2,0,2013-10-20 21:59:45,0,NULL,shef,
271,Chess,SoundFiles/271.mp4,1,1,French,A game for 2 players each of who moves 16 pieces according to fixed rules across a checkerboard and tries to checkmate the opponent’s king,a game of chess,,0,2,0,2013-10-20 21:59:45,0,NULL,ches,
272,Chew,SoundFiles/272.mp4,1,3,Middle English,"To crush, grind, or gnaw (as food) with or as if with the teeth",Chew your food and don’t swallow it!,,0,2,0,2013-10-20 21:59:45,0,NULL,choo,
273,Chicken,SoundFiles/273.mp4,1,1,Middle English,A bird reared for its meat,a chicken leg,,0,2,0,2013-10-20 21:59:45,0,NULL,chi-kin,
274,Children,SoundFiles/274.mp4,1,1,Middle English,A person not yet of age,they had three children,,0,2,0,2013-10-20 21:59:45,0,NULL,chI(-u)ldren,
275,Chimney,SoundFiles/275.mp4,1,1,Latin,A vertical structure incorporated into buildings that carry off smoke .,See the smoke coming through that chimney,,0,2,0,2013-10-20 21:59:45,0,NULL,chim-nee,
276,Chocolate,SoundFiles/276.mp4,1,1,Spanish,A food prepared from ground roasted cacao beans.,Would you like a piece of chocolate?,,0,2,0,2013-10-20 21:59:45,0,NULL,chó-k(u-)lut,
277,Chorus,SoundFiles/277.mp4,1,1,Latin,Any utterance produced simultaneously by a group,a chorus of boos,,0,2,0,2013-10-20 21:59:45,0,NULL,ko-rus,
278,Christmas,SoundFiles/278.mp4,1,1,Middle English,A Christian feast on December 25 or among some Eastern Orthodox Christians on January 7 that commemorates the birth of Christ and is usually observed as a legal holiday,I wish you all the best & a merry Christmas,,0,2,0,2013-10-20 21:59:45,0,NULL,kris-mus,
279,Circular,SoundFiles/279.mp4,1,5,Latin,Having the form of a circle,the circular motion of the wheel,,0,2,0,2013-10-20 21:59:45,0,NULL,sur-kyu-lu(r),
280,Circus,SoundFiles/280.mp4,1,1,Latin,A large arena enclosed by tiers of seats on three or all four sides and used especially for sports or spectacles,he ran away from home to join the circus,,0,2,0,2013-10-20 21:59:45,0,NULL,sur-kus,
281,Clause,SoundFiles/281.mp4,1,1,Latin,A separate section of a discourse or writing,There is a clause in the contract requiring a fee to be paid if the holiday is cancelled.,,0,2,0,2013-10-20 21:59:45,0,NULL,kloz,
